Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,AccX,AccY,AccZ,Gyro1,Gyro2,Gyro3,Battery,Counter,Validation
529041.6227042,-750000.125,88469.8203125,-750000.125,-234491.71875,88819.0390625,88917.75,-750000.125,-750000.125,-0.355224609375,0.93115234375,-0.080322265625,0.5493163466453552,2.319335699081421,0.1220703050494194,73.33333587646484,832966.0,1.0
529041.6359661,-750000.125,88370.578125,-750000.125,-234048.078125,88731.78125,88829.0546875,-750000.125,-750000.125,-0.35400390625,0.930419921875,-0.080322265625,0.4882812201976776,2.441406011581421,0.1831054538488388,73.33333587646484,832967.0,1.0
529041.6389888,-750000.125,88267.3984375,-750000.125,-233704.9375,88638.8828125,88735.625,-750000.125,-750000.125,-0.353271484375,0.93017578125,-0.080078125,0.4882812201976776,2.502441167831421,0.2441406100988388,73.33333587646484,832968.0,1.0
529041.6390368,-750000.125,88342.5,-750000.125,-233943.46875,88707.640625,88805.6328125,-750000.125,-750000.125,-0.354248046875,0.9306640625,-0.08251953125,0.5798339247703552,2.471923589706421,0.1525878757238388,73.33333587646484,832969.0,1.0
529041.6405755,-750000.125,88552.0703125,-750000.125,-234444.515625,88903.4453125,89002.953125,-750000.125,-750000.125,-0.351806640625,0.92919921875,-0.0849609375,0.7019042372703552,2.471923589706421,0.1525878757238388,73.33333587646484,832970.0,1.0
529041.6430566,-750000.125,88657.390625,-750000.125,-234522.828125,89006.703125,89105.6796875,-750000.125,-750000.125,-0.350830078125,0.9306640625,-0.082763671875,0.7019042372703552,2.532958745956421,0.0610351525247097,73.33333587646484,832971.0,1.0
529041.6518107,-750000.125,88557.2578125,-750000.125,-234077.578125,88918.28125,89015.734375,-750000.125,-750000.125,-0.35107421875,0.930908203125,-0.083740234375,0.7934569716453552,2.532958745956421,-0.0610351525247097,73.33333587646484,832972.0,1.0
529041.6561797,-750000.125,88456.046875,-750000.125,-233735.953125,88827.1796875,88924.5390625,-750000.125,-750000.125,-0.353759765625,0.932861328125,-0.08349609375,0.8850097060203552,2.563476324081421,-0.1831054538488388,73.33333587646484,832973.0,1.0
529041.6562221,-750000.125,88533.4765625,-750000.125,-233976.46875,88898.6171875,88996.6015625,-750000.125,-750000.125,-0.352294921875,0.933837890625,-0.084716796875,0.8239745497703552,2.593993902206421,-0.2136230319738388,73.33333587646484,832974.0,1.0
529041.6650249,-750000.125,88741.796875,-750000.125,-234475.984375,89093.4296875,89192.3125,-750000.125,-750000.125,-0.35205078125,0.932861328125,-0.082275390625,0.8850097060203552,2.502441167831421,-0.3662109076976776,73.33333587646484,832975.0,1.0
529041.6650623,-750000.125,88847.0234375,-750000.125,-234554.03125,89195.984375,89294.8671875,-750000.125,-750000.125,-0.353271484375,0.93212890625,-0.081298828125,0.9460448622703552,2.624511480331421,-0.4882812201976776,73.33333587646484,832976.0,1.0
529041.6669158,-750000.125,88750.1953125,-750000.125,-234112.09375,89110.8671875,89208.40625,-750000.125,-750000.125,-0.353271484375,0.93310546875,-0.08154296875,0.9460448622703552,2.685546636581421,-0.3967284858226776,73.33333587646484,832977.0,1.0
529041.6693849,-750000.125,88648.5390625,-750000.125,-233769.671875,89019.9375,89116.3203125,-750000.125,-750000.125,-0.352294921875,0.934326171875,-0.0830078125,0.9460448622703552,2.624511480331421,-0.3967284858226776,73.33333587646484,832978.0,1.0
529041.6782648,-750000.125,88724.2734375,-750000.125,-234008.203125,89089.5859375,89187.1328125,-750000.125,-750000.125,-0.35400390625,0.934814453125,-0.085693359375,0.9155272841453552,2.593993902206421,-0.4272460639476776,73.33333587646484,832979.0,1.0
529041.6813779,-750000.125,88933.6640625,-750000.125,-234508.34375,89285.2109375,89384.09375,-750000.125,-750000.125,-0.354736328125,0.932373046875,-0.08349609375,0.8544921278953552,2.624511480331421,-0.4272460639476776,73.33333587646484,832980.0,1.0
529041.6814274,-750000.125,89040.859375,-750000.125,-234588.546875,89390.0859375,89488.609375,-750000.125,-750000.125,-0.354248046875,0.93408203125,-0.083740234375,0.7629393935203552,2.593993902206421,-0.3967284858226776,73.33333587646484,832981.0,1.0
529041.6908007,-750000.125,88942.78125,-750000.125,-234145.4375,89303.8046875,89401.078125,-750000.125,-750000.125,-0.354248046875,0.93212890625,-0.084228515625,0.7019042372703552,2.532958745956421,-0.2746581733226776,73.33333587646484,832982.0,1.0
529041.6930565,-750000.125,88840.3203125,-750000.125,-233802.75,89211.8984375,89308.453125,-750000.125,-750000.125,-0.353759765625,0.934326171875,-0.08544921875,0.6408690810203552,2.593993902206421,-0.2136230319738388,73.33333587646484,832983.0,1.0
529041.6957847,-750000.125,88916.40625,-750000.125,-234041.375,89281.6328125,89379.0859375,-750000.125,-750000.125,-0.35400390625,0.933349609375,-0.08544921875,0.5493163466453552,2.532958745956421,-0.0610351525247097,73.33333587646484,832984.0,1.0
529041.7020332,-750000.125,89124.3671875,-750000.125,-234540.53125,89475.6484375,89574.890625,-750000.125,-750000.125,-0.355224609375,0.931396484375,-0.08349609375,0.5493163466453552,2.441406011581421,-0.03051757626235485,73.33333587646484,832985.0,1.0
529041.7062285,-750000.125,89230.40625,-750000.125,-234619.65625,89578.9140625,89678.15625,-750000.125,-750000.125,-0.354736328125,0.929931640625,-0.082275390625,0.5187987685203552,2.502441167831421,0.03051757626235485,73.33333587646484,832986.0,1.0
529041.706273,-750000.125,89134.109375,-750000.125,-234178.796875,89494.421875,89592.0546875,-750000.125,-750000.125,-0.35302734375,0.927490234375,-0.08056640625,0.5187987685203552,2.471923589706421,0.0610351525247097,73.33333587646484,832987.0,1.0
529041.714339,-750000.125,89029.8671875,-750000.125,-233834.75,89401.078125,89497.8203125,-750000.125,-750000.125,-0.352783203125,0.929443359375,-0.084228515625,0.6103515028953552,2.563476324081421,0.0610351525247097,73.33333587646484,832988.0,1.0
529041.7173711,-750000.125,89105.0546875,-750000.125,-234073.015625,89470.1015625,89567.828125,-750000.125,-750000.125,-0.3525390625,0.9287109375,-0.0869140625,0.5493163466453552,2.502441167831421,0.0915527269244194,73.33333587646484,832989.0,1.0
529041.7174076,-750000.125,89313.8203125,-750000.125,-234573.171875,89664.921875,89764.0703125,-750000.125,-750000.125,-0.35302734375,0.9306640625,-0.0859375,0.5798339247703552,2.441406011581421,0.0,73.33333587646484,832990.0,1.0
529041.7257058,-750000.125,89418.875,-750000.125,-234652.375,89767.6484375,89866.1796875,-750000.125,-750000.125,-0.353271484375,0.931884765625,-0.0859375,0.7019042372703552,2.380370855331421,-0.03051757626235485,73.33333587646484,832991.0,1.0
529041.7300233,-750000.125,89320.703125,-750000.125,-234209.375,89681.28125,89778.375,-750000.125,-750000.125,-0.353759765625,0.931884765625,-0.083740234375,0.6713866591453552,2.471923589706421,-0.03051757626235485,73.33333587646484,832992.0,1.0
529041.7300725,-750000.125,89219.671875,-750000.125,-233867.75,89590.984375,89687.1796875,-750000.125,-750000.125,-0.353515625,0.933837890625,-0.086669921875,0.7019042372703552,2.471923589706421,-0.1525878757238388,73.33333587646484,832993.0,1.0
529041.7437622,-750000.125,89293.7890625,-750000.125,-234103.953125,89658.5703125,89756.3828125,-750000.125,-750000.125,-0.352783203125,0.93505859375,-0.085205078125,0.7629393935203552,2.502441167831421,-0.1831054538488388,73.33333587646484,832994.0,1.0
529041.7438107,-750000.125,89500.3203125,-750000.125,-234602.046875,89851.515625,89950.578125,-750000.125,-750000.125,-0.3525390625,0.931396484375,-0.082275390625,0.7629393935203552,2.502441167831421,-0.2441406100988388,73.33333587646484,832995.0,1.0
529041.7456694,-750000.125,89605.2890625,-750000.125,-234681.4375,89953.796875,90053.0390625,-750000.125,-750000.125,-0.352783203125,0.931396484375,-0.082275390625,0.8239745497703552,2.532958745956421,-0.2441406100988388,73.33333587646484,832996.0,1.0
529041.752842,-750000.125,89507.2109375,-750000.125,-234238.78125,89867.3359375,89965.2421875,-750000.125,-750000.125,-0.35400390625,0.930419921875,-0.083740234375,0.9155272841453552,2.563476324081421,-0.3356933295726776,73.33333587646484,832997.0,1.0
529041.7529081,-750000.125,89406.0,-750000.125,-233896.4375,89777.0390625,89874.2265625,-750000.125,-750000.125,-0.354736328125,0.931396484375,-0.08203125,0.8850097060203552,2.532958745956421,-0.4577636420726776,73.33333587646484,832998.0,1.0
529041.755894,-750000.125,89482.3515625,-750000.125,-234134.625,89846.953125,89945.3046875,-750000.125,-750000.125,-0.354736328125,0.930908203125,-0.0830078125,0.8850097060203552,2.532958745956421,-0.4577636420726776,73.33333587646484,832999.0,1.0
529041.7699941,-750000.125,89691.8359375,-750000.125,-234635.484375,90042.84375,90142.8046875,-750000.125,-750000.125,-0.3525390625,0.931640625,-0.08349609375,0.9460448622703552,2.563476324081421,-0.3967284858226776,73.33333587646484,833000.0,1.0
529041.7700423,-750000.125,89798.046875,-750000.125,-234715.40625,90146.1953125,90245.6171875,-750000.125,-750000.125,-0.353515625,0.9326171875,-0.084228515625,0.8850097060203552,2.593993902206421,-0.3967284858226776,73.33333587646484,833001.0,1.0
529041.7744742,-750000.125,89699.8828125,-750000.125,-234272.671875,90059.921875,90158.09375,-750000.125,-750000.125,-0.354248046875,0.9326171875,-0.084228515625,0.8544921278953552,2.502441167831421,-0.2746581733226776,73.33333587646484,833002.0,1.0
529041.7745225,-750000.125,89597.0625,-750000.125,-233928.359375,89967.65625,90065.109375,-750000.125,-750000.125,-0.354736328125,0.933349609375,-0.08447265625,0.7629393935203552,2.563476324081421,-0.3967284858226776,73.33333587646484,833003.0,1.0
529041.7745408,-750000.125,89671.265625,-750000.125,-234164.75,90035.421875,90133.953125,-750000.125,-750000.125,-0.35595703125,0.930908203125,-0.0830078125,0.7019042372703552,2.593993902206421,-0.1831054538488388,73.33333587646484,833004.0,1.0
529041.7768138,-750000.125,89878.25,-750000.125,-234663.375,90228.71875,90328.234375,-750000.125,-750000.125,-0.355224609375,0.93115234375,-0.083984375,0.7019042372703552,2.532958745956421,-0.03051757626235485,73.33333587646484,833005.0,1.0
529041.780909,-750000.125,89984.1953125,-750000.125,-234743.9375,90332.34375,90431.671875,-750000.125,-750000.125,-0.357421875,0.931396484375,-0.08544921875,0.6408690810203552,2.471923589706421,0.03051757626235485,73.33333587646484,833006.0,1.0
529041.7943072,-750000.125,89889.15625,-750000.125,-234304.765625,90249.015625,90347.1875,-750000.125,-750000.125,-0.35498046875,0.931884765625,-0.082275390625,0.5798339247703552,2.441406011581421,0.0610351525247097,73.33333587646484,833007.0,1.0
529041.8017232,-750000.125,89786.78125,-750000.125,-233961.890625,90157.375,90255.09375,-750000.125,-750000.125,-0.355712890625,0.93212890625,-0.086669921875,0.5798339247703552,2.288818120956421,0.2136230319738388,73.33333587646484,833008.0,1.0
529041.8017729,-750000.125,89860.8125,-750000.125,-234198.453125,90224.96875,90323.7578125,-750000.125,-750000.125,-0.354248046875,0.93359375,-0.0859375,0.6103515028953552,2.380370855331421,0.3051757514476776,73.33333587646484,833009.0,1.0
529041.8018027,-750000.125,90068.5078125,-750000.125,-234698.15625,90418.7109375,90518.3984375,-750000.125,-750000.125,-0.353515625,0.93408203125,-0.08544921875,0.5187987685203552,2.380370855331421,0.2136230319738388,73.33333587646484,833010.0,1.0
529041.805124,-750000.125,90174.0078125,-750000.125,-234779.25,90521.890625,90621.484375,-750000.125,-750000.125,-0.352294921875,0.932861328125,-0.083984375,0.5493163466453552,2.410888433456421,0.1525878757238388,73.33333587646484,833011.0,1.0
529041.805173,-750000.125,90076.1015625,-750000.125,-234338.03125,90435.6953125,90534.046875,-750000.125,-750000.125,-0.350341796875,0.93212890625,-0.08251953125,0.6103515028953552,2.441406011581421,0.0610351525247097,73.33333587646484,833012.0,1.0
529041.8155897,-750000.125,89973.1953125,-750000.125,-233994.4375,90343.34375,90441.0625,-750000.125,-750000.125,-0.3515625,0.931396484375,-0.084228515625,0.6103515028953552,2.502441167831421,0.0,73.33333587646484,833013.0,1.0
529041.8226516,-750000.125,90047.9375,-750000.125,-234231.984375,90412.0078125,90510.796875,-750000.125,-750000.125,-0.352783203125,0.93115234375,-0.08056640625,0.6713866591453552,2.471923589706421,-0.03051757626235485,73.33333587646484,833014.0,1.0
529041.8227009,-750000.125,90257.328125,-750000.125,-234732.125,90607.5390625,90707.671875,-750000.125,-750000.125,-0.353271484375,0.93115234375,-0.0849609375,0.7019042372703552,2.563476324081421,-0.2136230319738388,73.33333587646484,833015.0,1.0
529041.8312262,-750000.125,90363.0078125,-750000.125,-234812.859375,90710.5390625,90810.5859375,-750000.125,-750000.125,-0.35205078125,0.932373046875,-0.084228515625,0.9155272841453552,2.593993902206421,-0.3356933295726776,73.33333587646484,833016.0,1.0
529041.8312691,-750000.125,90262.7890625,-750000.125,-234369.046875,90622.5625,90721.171875,-750000.125,-750000.125,-0.352783203125,0.931396484375,-0.08251953125,0.8239745497703552,2.532958745956421,-0.4272460639476776,73.33333587646484,833017.0,1.0
529041.8377649,-750000.125,90159.875,-750000.125,-234024.5625,90530.828125,90628.3671875,-750000.125,-750000.125,-0.3515625,0.9306640625,-0.08251953125,0.9460448622703552,2.716064214706421,-0.4882812201976776,73.33333587646484,833018.0,1.0
529041.8378145,-750000.125,90235.9609375,-750000.125,-234261.40625,90600.3828125,90698.734375,-750000.125,-750000.125,-0.3505859375,0.93115234375,-0.08203125,1.0375975370407104,2.655029058456421,-0.5493163466453552,73.33333587646484,833019.0,1.0
529041.8410985,-750000.125,90445.0,-750000.125,-234761.8125,90795.46875,90894.984375,-750000.125,-750000.125,-0.35205078125,0.929931640625,-0.082763671875,1.0070799589157104,2.655029058456421,-0.4882812201976776,73.33333587646484,833020.0,1.0
529041.8411518,-750000.125,90551.2109375,-750000.125,-234843.171875,90898.828125,90998.515625,-750000.125,-750000.125,-0.35498046875,0.93212890625,-0.081787109375,1.0070799589157104,2.563476324081421,-0.3967284858226776,73.33333587646484,833021.0,1.0
529041.8494167,-750000.125,90451.8828125,-750000.125,-234399.53125,90811.4765625,90909.8203125,-750000.125,-750000.125,-0.357421875,0.930419921875,-0.08544921875,0.9155272841453552,2.563476324081421,-0.2746581733226776,73.33333587646484,833022.0,1.0
529041.8561309,-750000.125,90349.0625,-750000.125,-234054.421875,90719.390625,90817.375,-750000.125,-750000.125,-0.35400390625,0.931396484375,-0.083740234375,0.9155272841453552,2.471923589706421,-0.1525878757238388,73.33333587646484,833023.0,1.0
529041.856185,-750000.125,90423.8046875,-750000.125,-234291.265625,90788.140625,90887.1171875,-750000.125,-750000.125,-0.3564453125,0.931640625,-0.0849609375,0.7629393935203552,2.471923589706421,-0.0915527269244194,73.33333587646484,833024.0,1.0
529041.870224,-750000.125,90630.609375,-750000.125,-234790.328125,90981.171875,91081.125,-750000.125,-750000.125,-0.35498046875,0.93115234375,-0.0869140625,0.7019042372703552,2.471923589706421,-0.0610351525247097,73.33333587646484,833025.0,1.0
529041.8702738,-750000.125,90737.890625,-750000.125,-234873.75,91085.7734375,91185.5546875,-750000.125,-750000.125,-0.353271484375,0.931396484375,-0.08447265625,0.6408690810203552,2.471923589706421,0.0915527269244194,73.33333587646484,833026.0,1.0
529041.8731351,-750000.125,90639.1875,-750000.125,-234431.1875,90998.875,91097.3984375,-750000.125,-750000.125,-0.35302734375,0.932373046875,-0.08349609375,0.6103515028953552,2.441406011581421,0.1525878757238388,73.33333587646484,833027.0,1.0
529041.8731808,-750000.125,90536.4609375,-750000.125,-234086.796875,90906.25,91004.328125,-750000.125,-750000.125,-0.35498046875,0.932861328125,-0.083740234375,0.4882812201976776,2.410888433456421,0.2746581733226776,73.33333587646484,833028.0,1.0
529041.8731983,-750000.125,90611.203125,-750000.125,-234323.71875,90974.734375,91074.0625,-750000.125,-750000.125,-0.3544921875,0.93408203125,-0.085693359375,0.4882812201976776,2.380370855331421,0.1831054538488388,73.33333587646484,833029.0,1.0
529041.8755695,-750000.125,90817.9140625,-750000.125,-234823.6875,91168.5703125,91268.96875,-750000.125,-750000.125,-0.351806640625,0.933349609375,-0.08447265625,0.5493163466453552,2.319335699081421,0.1525878757238388,73.33333587646484,833030.0,1.0
529041.8933893,-750000.125,90923.953125,-750000.125,-234905.84375,91271.7421875,91371.8828125,-750000.125,-750000.125,-0.350830078125,0.930908203125,-0.08251953125,0.4577636420726776,2.380370855331421,0.3662109076976776,73.33333587646484,833031.0,1.0
